@relation train

@attribute u0 numeric
@attribute u1 numeric
@attribute u2 numeric
@attribute u3 numeric
@attribute u4 numeric
@attribute u6 numeric
@attribute u7 numeric
@attribute u8 numeric
@attribute u12 numeric
@attribute u14 numeric
@attribute u15 numeric
@attribute u16 numeric
@attribute u24 numeric
@attribute u28 numeric
@attribute u30 numeric
@attribute u31 numeric
@attribute u32 numeric
@attribute u48 numeric
@attribute u56 numeric
@attribute u60 numeric
@attribute u62 numeric
@attribute u63 numeric
@attribute u64 numeric
@attribute u96 numeric
@attribute u112 numeric
@attribute u120 numeric
@attribute u124 numeric
@attribute u126 numeric
@attribute u127 numeric
@attribute u128 numeric
@attribute u129 numeric
@attribute u131 numeric
@attribute u135 numeric
@attribute u143 numeric
@attribute u159 numeric
@attribute u191 numeric
@attribute u192 numeric
@attribute u193 numeric
@attribute u195 numeric
@attribute u199 numeric
@attribute u207 numeric
@attribute u223 numeric
@attribute u224 numeric
@attribute u225 numeric
@attribute u227 numeric
@attribute u231 numeric
@attribute u239 numeric
@attribute u240 numeric
@attribute u241 numeric
@attribute u243 numeric
@attribute u247 numeric
@attribute u248 numeric
@attribute u249 numeric
@attribute u251 numeric
@attribute u252 numeric
@attribute u253 numeric
@attribute u254 numeric
@attribute u255 numeric
@attribute unull numeric
@attribute emotion {ANGRY,DISTINGUISH,FEAR,HAPPY,NEUTRAL,SAD,SUPRISED}

@data
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,50,40,32,55,45,36,22,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,699,ANGRY
0,8,23,30,21,20,12,11,9,5,3,1,4,3,7,5,5,9,10,6,8,7,7,7,15,7,5,9,5,5,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,750,ANGRY
9,37,92,139,113,20,15,13,2,3,4,1,1,3,3,0,0,2,6,10,3,1,2,4,3,2,3,5,1,3,2,2,1,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,515,ANGRY
0,0,0,0,0,0,0,0,0,0,1,2,2,3,0,2,2,0,5,7,7,6,7,13,13,7,8,11,4,7,6,6,9,4,6,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,882,ANGRY
0,1,1,3,1,0,1,1,0,0,2,1,2,2,0,2,0,1,2,2,3,0,1,1,4,11,17,3,11,13,9,12,11,10,15,4,0,2,1,5,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,862,ANGRY
16,44,83,140,166,30,22,15,2,7,3,3,1,2,4,2,0,0,0,1,1,2,0,0,2,1,0,0,0,3,3,1,2,3,1,3,3,1,3,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,448,ANGRY
0,1,7,19,20,28,29,24,13,5,5,3,3,1,0,2,4,3,3,3,4,1,0,4,6,27,38,26,33,30,30,29,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,603,ANGRY
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,21,31,40,23,26,38,27,38,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,744,ANGRY
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,10,8,7,23,37,23,17,16,13,10,9,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,825,ANGRY
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,3,4,5,11,4,4,5,11,20,21,19,25,31,21,17,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,804,ANGRY
0,2,1,6,5,7,6,5,2,3,1,2,0,3,1,1,0,0,2,2,0,3,1,2,5,3,8,5,5,3,2,2,0,3,6,8,6,7,7,11,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,880,ANGRY
0,0,0,0,0,0,0,0,1,5,3,5,2,6,5,3,2,1,6,3,4,6,2,3,3,5,2,4,3,1,5,6,1,5,0,6,9,4,7,4,5,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,893,ANGRY
0,0,1,0,2,1,4,3,1,2,2,4,1,2,0,2,3,2,1,3,3,2,5,4,5,4,2,1,5,6,2,3,2,4,6,15,8,6,11,4,11,3,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,871,ANGRY
0,1,4,9,13,8,6,0,0,0,0,0,2,0,0,0,1,0,0,0,0,1,0,3,2,6,5,3,2,3,1,5,4,0,2,14,16,8,13,8,7,11,14,16,7,7,0,0,0,0,0,0,0,0,0,0,0,0,822,ANGRY
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,34,26,25,34,26,24,23,13,12,5,5,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,779,ANGRY
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,9,9,13,22,27,25,37,45,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,797,ANGRY
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,15,13,14,7,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,943,ANGRY
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,48,55,60,46,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,743,ANGRY
1,2,4,3,3,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,1,1,22,22,39,52,53,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,779,ANGRY
33,91,77,46,31,7,7,0,1,2,3,1,1,0,0,0,0,0,0,0,0,2,1,1,0,1,0,1,2,0,0,0,1,1,2,15,28,21,40,57,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,547,ANGRY
19,55,90,82,79,18,9,7,1,1,0,1,1,1,0,0,0,0,1,0,1,0,1,0,2,1,1,2,1,3,3,0,2,0,0,33,37,37,26,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,487,ANGRY
4,9,9,14,19,5,3,4,0,1,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,2,1,0,0,1,39,24,27,20,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,832,ANGRY
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1013,ANGRY
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,963,ANGRY
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,49,39,43,29,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,848,ANGRY
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,20,22,18,14,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,921,ANGRY
32,137,183,130,83,24,35,16,2,5,1,2,0,1,1,1,0,0,0,0,0,0,1,0,1,1,1,0,1,0,2,2,1,2,7,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,346,ANGRY
83,188,204,120,103,21,16,18,7,7,8,8,4,3,6,3,9,2,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,ANGRY
73,176,196,181,113,37,23,14,7,2,2,1,0,2,3,2,0,3,1,3,4,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,ANGRY
58,144,176,179,153,54,32,17,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,2,1,3,0,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,ANGRY
5,17,15,25,14,1,4,3,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,1,5,6,9,13,16,14,29,36,25,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,773,ANGRY
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,6,12,5,7,15,8,11,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,919,ANGRY
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,971,ANGRY
1,7,29,52,35,21,9,3,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,1,0,1,2,2,7,20,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,812,ANGRY
7,31,70,94,93,43,55,27,17,8,4,1,11,6,2,7,6,5,5,4,6,4,2,0,0,0,2,1,3,3,2,3,3,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,496,ANGRY
0,0,0,0,0,0,3,2,2,1,3,1,1,0,1,0,0,2,2,3,3,0,2,1,2,1,1,3,2,3,6,3,2,3,1,7,5,8,5,5,8,10,13,13,15,18,11,11,9,4,0,0,0,0,0,0,0,0,828,ANGRY
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,1,0,6,4,2,1,2,1,3,1,1,4,1,1,3,2,6,0,3,4,8,6,9,10,16,47,37,23,25,4,1,0,0,0,0,0,0,784,ANGRY
17,39,66,96,102,50,35,30,7,3,5,2,1,0,0,2,2,3,2,1,2,4,5,5,5,3,6,2,3,5,1,7,1,4,1,2,1,1,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,498,ANGRY
15,69,114,158,128,20,6,3,3,1,0,2,0,0,0,1,0,2,1,0,1,0,1,2,1,3,20,27,20,19,18,23,15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,347,ANGRY
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,26,18,23,36,23,27,12,16,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,802,ANGRY
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,46,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,961,ANGRY
3,22,66,98,106,32,20,8,1,2,0,0,1,2,0,0,1,0,1,0,0,0,1,0,1,4,2,1,0,2,3,2,6,23,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,611,ANGRY
0,11,26,55,59,16,9,7,3,1,3,4,2,2,4,3,4,1,0,1,3,4,3,6,5,11,5,2,6,4,5,5,2,4,5,1,4,3,4,4,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,723,ANGRY
0,0,0,0,3,3,1,11,4,1,2,2,0,1,0,0,1,1,1,0,1,1,0,0,0,0,1,0,2,1,1,0,1,0,2,6,7,8,8,12,20,9,13,7,14,19,22,35,24,11,8,1,3,0,0,0,0,0,756,ANGRY
0,0,0,1,1,6,5,2,3,2,3,1,1,0,1,1,1,1,2,0,1,3,1,1,0,1,0,0,0,3,0,1,0,1,1,4,3,2,6,13,11,6,5,6,11,18,35,41,43,34,12,5,0,0,0,0,0,0,725,ANGRY
7,14,27,42,39,19,32,17,8,6,0,2,1,1,3,1,1,2,3,2,3,2,1,0,5,4,2,2,2,2,2,4,2,2,5,3,11,5,5,7,10,8,8,10,3,6,0,0,0,0,0,0,0,0,0,0,0,0,683,ANGRY
39,91,156,175,125,34,23,13,1,1,1,0,0,1,1,0,0,0,1,1,1,2,1,2,0,4,11,11,19,13,9,14,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265,ANGRY
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,15,30,20,25,30,27,25,32,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,796,ANGRY
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4,6,14,43,55,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,894,ANGRY
4,24,68,156,142,77,52,19,3,1,2,2,0,0,2,2,0,0,0,0,0,0,1,1,0,1,1,1,4,0,0,3,5,7,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,440,ANGRY
0,1,1,2,5,10,8,4,0,1,1,1,0,1,2,0,0,0,2,0,1,1,0,2,4,0,2,4,4,3,8,7,7,5,9,9,6,5,6,3,12,4,12,9,9,10,1,1,1,0,0,0,0,0,0,0,0,0,840,ANGRY
0,0,0,0,0,0,2,4,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,2,4,2,2,1,2,4,4,4,3,7,13,8,14,8,9,11,7,9,9,15,11,9,5,3,1,1,0,0,0,0,0,0,0,844,ANGRY
0,0,0,1,1,3,2,3,0,0,1,0,0,0,0,0,0,2,0,0,0,1,1,0,1,0,1,2,0,2,0,2,0,2,1,8,9,8,9,10,13,16,13,13,19,15,11,10,21,7,3,3,1,0,0,0,0,0,809,ANGRY
0,0,3,2,4,3,4,4,1,4,2,2,1,2,0,0,3,0,1,0,0,1,1,0,0,1,4,0,3,1,0,3,1,0,5,8,4,7,7,9,16,6,12,15,9,9,24,16,8,6,1,0,0,0,0,0,0,0,811,ANGRY
3,29,71,105,132,101,69,36,4,6,0,2,3,4,3,1,3,2,0,1,1,1,1,0,2,4,7,4,4,6,8,10,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,386,ANGRY
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,10,16,20,23,39,29,34,18,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,811,ANGRY
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,22,22,41,53,50,76,56,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,676,ANGRY
6,13,46,104,107,33,22,11,5,1,2,0,5,2,2,1,3,4,0,1,0,1,0,0,3,1,5,2,8,10,5,8,12,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,580,ANGRY
1,8,25,65,72,33,7,5,1,0,2,1,0,0,0,0,0,0,1,0,1,1,1,2,2,1,3,10,4,5,4,7,9,8,5,7,4,7,5,2,6,12,5,3,6,5,3,0,0,0,0,0,0,0,0,0,0,0,675,ANGRY
0,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,1,1,0,1,2,0,1,3,1,0,5,4,3,7,4,3,3,7,2,16,15,12,11,16,6,5,4,11,7,10,1,2,1,0,0,0,0,0,0,0,0,0,855,ANGRY
0,0,0,0,0,0,0,2,1,2,0,0,0,0,0,1,2,1,1,0,0,1,0,3,1,2,1,2,1,2,3,2,0,1,5,9,12,6,4,13,15,10,9,10,10,23,14,11,9,6,1,0,1,0,0,0,0,0,827,ANGRY
1,8,34,65,85,20,20,5,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,1,2,4,6,7,4,12,11,10,9,8,4,4,12,7,17,3,6,2,0,0,1,0,0,0,0,648,ANGRY
4,19,74,104,105,28,24,9,2,5,2,2,1,2,1,1,1,0,0,1,1,1,0,0,1,5,12,20,19,22,16,34,20,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,481,ANGRY
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,13,22,19,22,29,40,39,21,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,803,ANGRY
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,56,48,50,50,45,48,32,22,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,661,ANGRY
0,3,7,14,13,10,6,9,2,3,3,1,3,3,3,5,6,5,10,5,7,6,9,14,12,11,7,8,9,5,5,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,812,ANGRY
7,32,105,122,114,33,15,14,7,6,3,8,4,3,6,2,2,1,3,3,1,7,2,11,7,7,1,1,1,3,1,3,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,485,ANGRY
0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,2,1,2,5,1,2,3,3,12,12,15,16,19,10,16,20,10,9,11,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,848,ANGRY
0,0,0,0,5,4,1,0,0,0,1,1,1,1,0,1,0,2,0,1,2,1,0,7,10,9,5,11,8,10,5,14,8,18,17,2,4,2,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,866,ANGRY
12,28,96,136,148,46,29,17,4,2,5,6,2,2,5,1,2,1,0,1,0,2,1,2,0,2,3,0,4,2,2,2,4,0,2,2,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,447,ANGRY
0,0,4,8,15,19,18,17,6,6,2,7,5,1,1,0,3,1,0,2,2,1,1,3,12,30,40,37,29,25,37,17,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,668,ANGRY
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,21,21,22,17,25,35,31,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,798,ANGRY
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,9,11,10,24,44,31,17,17,12,9,10,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,814,ANGRY
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,4,5,2,3,8,8,17,17,25,27,34,23,27,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,812,ANGRY
0,0,1,0,0,0,2,3,1,1,0,1,0,1,2,2,0,2,0,2,1,0,1,3,3,7,6,0,5,4,2,2,2,8,20,11,8,11,7,8,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,891,ANGRY
0,0,0,0,0,0,0,0,2,3,4,6,5,2,0,7,3,1,2,2,5,4,3,3,7,7,5,9,5,1,7,4,3,5,2,9,9,11,8,10,15,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,851,ANGRY
0,0,0,0,1,0,1,2,2,2,2,3,6,2,2,2,0,4,5,2,2,2,1,0,3,2,4,1,3,2,4,3,4,5,8,12,10,10,13,9,12,2,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,872,ANGRY
0,0,1,7,5,4,4,1,1,0,0,0,0,2,1,0,0,0,1,1,0,1,0,0,4,4,2,4,2,3,5,5,5,2,2,10,6,7,7,5,12,6,4,9,3,2,0,0,0,0,0,0,0,0,0,0,0,0,886,ANGRY
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,49,26,25,29,26,25,36,15,8,5,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,757,ANGRY
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,8,11,20,17,21,27,43,44,41,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,782,ANGRY
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,27,5,4,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,972,ANGRY
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,45,40,23,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,862,ANGRY
1,0,2,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,2,2,80,66,38,31,19,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,771,ANGRY
33,65,58,50,39,11,7,1,3,0,1,1,1,0,0,0,1,1,0,1,0,0,1,0,2,1,0,1,3,1,3,0,0,0,0,39,41,35,22,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,600,ANGRY
23,40,66,86,68,13,3,8,2,1,1,2,0,0,0,0,0,0,0,0,1,1,1,2,1,2,1,0,0,2,0,0,2,2,3,7,4,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,673,ANGRY
0,3,2,6,14,4,4,3,1,1,0,1,1,0,1,0,0,0,0,0,1,1,0,0,2,3,0,0,0,0,1,1,1,1,11,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,958,ANGRY
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,986,ANGRY
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,34,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,943,ANGRY
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,10,4,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,994,ANGRY
0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,2,37,9,17,9,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,940,ANGRY
67,117,157,132,105,29,22,22,2,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,2,3,2,4,4,6,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,335,ANGRY
95,196,189,139,98,32,18,21,10,5,5,7,3,2,4,4,1,0,1,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,ANGRY
69,197,206,189,119,28,17,16,4,2,1,4,2,5,1,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158,ANGRY
62,118,166,192,158,47,33,12,0,2,0,0,0,1,0,0,1,0,0,1,1,1,2,3,3,3,0,3,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209,ANGRY
2,3,11,13,21,6,2,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,23,24,21,26,37,27,27,22,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,725,ANGRY
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,8,3,12,8,5,8,10,18,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,912,ANGRY
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,6,43,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,957,ANGRY
3,9,20,52,40,21,11,9,3,1,1,0,0,2,1,0,0,1,0,0,0,0,0,3,0,2,1,5,12,12,23,16,28,28,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,713,ANGRY
12,34,72,95,94,58,40,29,12,14,7,3,8,8,7,1,6,5,1,3,4,5,4,1,0,0,3,1,1,0,4,1,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,485,ANGRY
0,0,1,1,1,1,0,4,0,2,5,3,2,4,2,0,3,3,4,3,5,1,3,2,3,0,1,1,2,1,1,3,4,6,4,9,6,3,9,8,13,22,10,21,20,17,2,1,0,1,0,0,0,0,0,0,0,0,806,ANGRY
0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,2,3,3,0,3,4,3,1,2,0,3,3,1,3,0,3,3,2,3,4,5,3,4,2,5,7,14,9,15,32,19,18,12,5,0,0,0,0,0,0,0,0,824,ANGRY
17,34,77,118,120,45,33,22,3,3,3,2,5,3,2,2,2,4,2,3,4,1,1,0,1,4,1,5,6,0,2,1,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,493,ANGRY
16,46,122,145,98,28,8,6,1,0,0,2,0,0,1,1,1,0,3,0,0,1,2,0,6,39,34,17,12,9,8,8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,408,ANGRY
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,30,23,11,28,11,19,16,15,43,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,820,ANGRY
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7,27,19,29,40,51,78,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,728,ANGRY
13,29,82,101,110,28,17,12,1,1,1,3,0,1,1,1,0,0,1,0,0,1,1,2,3,4,8,6,9,19,17,23,38,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,488,ANGRY
7,12,22,44,55,24,6,4,4,3,1,2,2,4,4,5,4,8,1,4,7,2,6,5,3,6,2,1,3,2,5,4,3,4,3,7,1,1,5,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,734,ANGRY
